Agent	Subject	condition1	condition2	GameNb	Points	Entropy	Periodicity	Amplitude	MuIFI	StdIFI	CV	Resets	Deflations	Misses	GameSpeed	Temperature
Human	A2QS8G463BJAUU	slow	medium	14	1482	3.24784156	1088	0.226545007	1202.650794	269.625558	0.224192724	10	1	5	SMS	Human
Human	A2QS8G463BJAUU	slow	medium	15	2082	3.677544665	1280	0.266654983	1218.027778	187.338002	0.153804376	5	0	4	SMS	Human
Human	A2UU1PPOQC12SC	medium	medium	1	0	4.754887502	0	0	0	0	0	100	9	158	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	2	420	3.666396653	960	0.240635252	1271.469697	1589.513602	1.250138801	76	12	49	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	3	228	2.991798112	704	0.149654288	664.84375	329.9409378	0.496268391	32	10	52	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	4	928	3.471845296	672	0.228162696	670.4473684	348.2932343	0.519493775	17	12	34	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	5	852	2.958747997	656	0.201811894	639.6058824	238.5793319	0.373009909	30	14	40	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	6	1116	3.061699213	736	0.223222824	692.9005525	236.4146116	0.341195588	20	9	22	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	7	1320	3.28830119	736	0.118974393	894.2279412	512.8576509	0.573520047	4	14	21	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	8	1092	3.597015516	816	0.21455635	851.0208333	393.525491	0.462415814	8	15	27	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	9	904	3.211164502	736	0.237645227	786.9328358	362.6074971	0.460785826	10	16	34	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	10	1308	3.299645247	720	0.114461926	800.7857143	329.3727229	0.411311937	9	17	29	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	11	876	3.687908136	672	0.154035378	733.3148148	262.1487296	0.357484568	16	16	35	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	12	1100	3.336356312	704	0.204552784	861.8961039	476.097845	0.552384264	8	16	29	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	13	668	3.314206849	672	0.169837788	819.8545455	724.885619	0.884163689	12	23	40	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	14	1912	3.128790162	688	0.205943673	728.295858	313.5693652	0.430552174	10	7	22	MMM	Human
Human	A2UU1PPOQC12SC	medium	medium	15	868	3.099001528	688	0.340445489	780.6547619	555.8286498	0.71200315	19	16	34	MMM	Human
Human	A2WPKP73S4MBLK	slow	medium	1	1194	3.459917391	176	0.028858295	1636	656.0330886	0.40099822	10	6	2	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	2	1488	3.896095845	1168	0.034962779	1642.083333	676.5160085	0.411986405	2	5	4	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	3	1800	3.466079628	1360	0.029059896	1847.558824	549.9002418	0.297636121	1	7	1	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	4	1800	3.298679809	176	0.02547175	1794.482353	540.4019335	0.301146418	3	5	0	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	5	1500	3.336389371	192	0.037247575	1746.08642	541.5091668	0.310127357	4	2	0	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	6	1348	3.542414444	1024	0.226384993	1031.5	465.7525832	0.451529407	4	18	14	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	7	1764	3.292305743	960	0.231083989	1048.611111	325.609239	0.310514771	0	14	10	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	8	2168	3.089191223	976	0.265431335	954.7169811	279.3721314	0.292622984	1	6	8	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	9	2188	3.038646617	992	0.29508671	1007.269231	194.1088561	0.192708017	0	15	4	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	10	2180	2.989109885	960	0.356859519	916.963964	203.2596497	0.221665908	1	7	6	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	11	1794	3.066783019	1232	0.115903815	1312.145833	325.8945695	0.248367644	7	0	2	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	12	2094	3.615668687	1264	0.093821712	1450.340426	468.3541248	0.322927029	2	0	1	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	13	2694	3.221817763	1184	0.119045028	1277.377778	323.7666367	0.25346193	0	0	1	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	14	2400	3.310188271	1216	0.047697833	1383.77027	321.109123	0.232053781	1	2	0	SMS	Human
Human	A2WPKP73S4MBLK	slow	medium	15	2100	3.608108152	1392	0.186930063	1386.340909	272.5412348	0.196590343	4	0	1	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	1	276	3.891441288	1152	0.029504142	2188.619048	1560.735454	0.713114261	3	22	12	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	2	0	4.754887502	0	0	0	0	0	42	9	13	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	3	546	3.826272501	1056	0.131164054	1427.051948	542.1083396	0.379879892	20	12	10	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	4	1176	3.763806239	1088	0.054799704	1516.179104	500.9142962	0.330379369	5	7	6	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	5	582	3.687962881	1088	0.107208718	1495.64486	517.7374619	0.346163368	10	3	7	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	6	0	4.754887502	0	0	0	0	0	0	34	10	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	7	0	4.754887502	0	0	0	0	0	0	28	8	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	8	0	4.754887502	0	0	0	0	0	0	37	6	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	9	0	4.754887502	0	0	0	0	0	0	63	6	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	10	0	4.754887502	0	0	0	0	0	0	24	3	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	11	582	4.001721898	960	0.048301493	1499.75	521.412487	0.347666269	34	5	7	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	12	294	3.363149619	944	0.209790253	1104.738462	280.1252894	0.253567065	59	3	10	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	13	1170	3.499148644	1104	0.175432901	1261.791667	314.7565169	0.249452049	14	1	5	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	14	894	3.522259019	1072	0.206907942	1345.535714	417.5064997	0.310290166	19	3	2	SMS	Human
Human	A2WTOW5KR5GQCF	slow	medium	15	582	3.534680921	1040	0.163265212	1252.176923	334.2811453	0.266959995	25	6	9	SMS	Human
Human	A2YT9HJEU5KTYM	medium	slow	1	2556	3.058827707	688	0.270617264	687.8389831	157.0466286	0.228318883	2	5	11	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	2	2124	3.174638105	704	0.199493348	676.5754717	195.6797031	0.289220806	3	9	21	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	3	2964	2.962782758	672	0.316435863	677.5167785	269.1934163	0.397323616	0	4	9	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	4	2556	3.104966702	656	0.215933122	669.4821429	203.2671528	0.303618483	2	4	11	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	5	2976	2.848376862	656	0.272922563	679.68	281.1552672	0.413658291	0	2	6	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	6	1800	3.287014664	1424	0.157032818	1402.677419	793.0883036	0.565410331	7	1	0	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	7	2082	3.178639273	1216	0.101723904	1263.5	517.1578579	0.409305784	6	0	3	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	8	1476	3.229221692	1168	0.120484785	1177	388.5594675	0.33012699	11	3	5	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	9	2094	3.175797044	1248	0.072279045	1359.93617	485.6362313	0.357102224	4	1	1	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	10	1800	3.605975891	1248	0.067538683	1398.711538	625.5015015	0.447198357	2	1	1	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	11	2376	3.275540961	800	0.067343966	845.4791667	770.2285913	0.910996535	1	4	7	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	12	2972	2.743416423	688	0.22437381	654.4409938	242.6492457	0.370773298	2	4	8	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	13	2372	2.861702107	720	0.240619947	645.591195	210.5675533	0.326162369	10	4	11	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	14	2768	2.908626479	768	0.180877589	692.6666667	329.3198378	0.475437687	2	2	8	MSM	Human
Human	A2YT9HJEU5KTYM	medium	slow	15	2572	2.976115657	720	0.24705239	669.255814	306.6138717	0.458141514	8	6	8	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	1	1724	3.385069982	704	0.252038273	852.32	427.1018352	0.501105025	5	21	21	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	2	2760	3.012871987	672	0.185306273	758.6432432	211.4769741	0.278756815	2	11	11	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	3	2756	3.533705485	688	0.263611566	765.7789474	211.7531422	0.276519932	0	9	12	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	4	2776	3.090678985	672	0.18417645	758.0333333	170.157179	0.224471895	1	6	8	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	5	2756	3.175759636	688	0.161660543	773.5098039	181.3083575	0.234396974	0	5	11	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	6	1794	3.409198288	1152	0.172632383	1227.772727	266.4064902	0.216983554	9	1	2	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	7	2082	3.473882843	1392	0.149373663	1475.423729	371.230122	0.251609158	3	2	4	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	8	2388	3.409898077	1296	0.02160293	1516.884615	353.0846481	0.232769615	1	1	3	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	9	2400	3.310045421	1504	0.167887473	1454.363636	363.8508118	0.250178705	2	1	0	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	10	1770	3.274085735	1312	0.326091286	1235.26087	276.1650762	0.223568222	7	1	5	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	11	2592	3.041373852	832	0.083955287	887.2135922	239.769009	0.270249477	1	7	2	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	12	2988	2.983617579	736	0.147932527	757.6444444	155.784774	0.205617259	0	5	3	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	13	2788	2.949205986	736	0.148476113	785.9357798	157.9690642	0.200994875	1	2	4	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	14	2776	3.141478105	816	0.249849998	818.7	159.7978897	0.195184915	0	2	6	MSM	Human
Human	A2ZL7BZA7RRMIN	medium	slow	15	2992	2.939055022	784	0.203929291	790.5818182	161.8808418	0.204761655	0	1	2	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	1	504	3.583432629	704	0.022050847	975.3928571	557.1758297	0.571232223	4	19	30	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	2	568	3.787265271	592	0.071564464	805	183.2428716	0.227630896	5	5	9	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	3	772	3.088347078	576	0.042834537	764.0666667	210.4534857	0.275438643	9	9	11	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	4	544	2.83759316	736	0.178079516	710.6508876	109.3529761	0.15387721	5	12	16	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	5	1136	3.008795636	624	0.211534253	668.6036585	158.1987257	0.236610619	8	10	16	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	6	1176	3.08246271	1008	0.067861218	1227.124031	277.3507842	0.226016912	17	3	5	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	7	882	3.392529939	1008	0.068538129	1209.375	214.7809567	0.177596657	19	2	5	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	8	2070	3.631712669	1104	0.142575135	1228.02	253.5029381	0.206432255	5	3	6	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	9	1794	3.176336718	1120	0.148821598	1169.352941	202.7261094	0.173366058	12	0	1	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	10	2394	3.162706925	1296	0.183263628	1293.839506	293.324977	0.226708935	3	0	2	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	11	2956	3.183323849	640	0.169532514	738.8235294	195.5430554	0.264668148	0	4	11	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	12	2968	2.837581718	592	0.348920748	614.6068966	170.3236795	0.277126209	3	6	9	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	13	3356	2.698723965	560	0.387606213	576.0273973	89.1665323	0.154795645	1	1	11	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	14	3172	2.965795516	576	0.337253435	596.6165414	102.767474	0.172250461	1	3	8	MSM	Human
Human	A39MKVROUZ1UWR	medium	slow	15	3156	2.841463645	592	0.321038345	629.0514286	150.5307285	0.239297968	0	6	12	MSM	Human
Human	A3BHC8XH566T0Y	slow	medium	1	0	4.754887502	0	0	0	0	0	57	3	5	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	2	1146	3.629842637	1056	0.151514346	1207.25641	318.6714181	0.263963327	23	3	10	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	3	1164	3.200320396	1056	0.237042279	1145.824074	382.6166447	0.333922679	14	1	10	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	4	1782	3.072572742	1088	0.188252252	1191.907216	263.9753223	0.221473046	9	0	4	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	5	1770	3.234327121	1152	0.188760056	1183.536585	260.0544125	0.219726551	9	2	8	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	6	2952	2.968412365	640	0.22492529	695.5100671	180.1015604	0.258948891	3	3	13	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	7	2920	3.035737316	624	0.355516949	610.2272727	117.6058898	0.192724736	7	6	22	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	8	3120	3.056365294	640	0.455892842	624.1348315	74.17413326	0.118843124	1	3	20	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	9	2516	2.997164967	592	0.358580345	584.9607843	88.49237494	0.151279158	11	8	23	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	10	2744	2.8449093	608	0.395652277	590.7560976	118.1792831	0.200047505	11	6	16	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	11	1476	3.097127337	1088	0.35031029	1081.181818	190.5463592	0.17623896	20	0	5	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	12	1176	3.228513688	1152	0.334279555	1116.305263	224.6862174	0.20127668	16	2	5	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	13	2058	3.182487245	1136	0.328129491	1084.779412	189.9140553	0.175071589	6	0	8	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	14	2094	3.05064664	1104	0.288870071	1105.130841	236.34855	0.213864767	10	0	1	SMS	Human
Human	A3BHC8XH566T0Y	slow	medium	15	2070	3.839354504	1152	0.270774539	1098	281.8833718	0.256724382	9	1	5	SMS	Human
Human	A3BU6QQUL1R5OT	medium	slow	1	1116	3.603891556	880	0.205742494	927.6527778	960.0131967	1.034884193	15	22	28	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	2	1560	3.065136053	944	0.223336322	936.461039	756.6023345	0.807937867	5	9	17	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	3	1732	3.263720299	160	0.062764304	1010.711864	1149.276981	1.137096556	1	5	19	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	4	1964	3.174455603	976	0.189243706	913.8191489	427.7544524	0.468095304	1	11	10	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	5	2172	2.893878436	960	0.268482743	927.0894309	365.7584171	0.394523338	0	16	7	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	6	1458	3.792217078	1248	0.114713941	1329.897436	582.8535812	0.438269573	7	6	9	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	7	2100	3.306133729	1408	0.055153145	1365.059524	564.3289178	0.413409751	0	1	2	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	8	1794	3.415472139	1344	0.08672041	1388.121212	555.5413553	0.400210983	4	3	2	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	9	2088	3.705047295	1296	0.093152602	1385.346939	541.0619773	0.390560633	0	4	3	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	10	2088	3.30235742	1200	0.023597438	1304.311688	419.6760736	0.321760571	2	3	5	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	11	1556	3.099119533	992	0.159907409	994.9404762	463.8990385	0.466258082	1	18	24	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	12	2168	2.657472458	976	0.198186813	994.8217054	606.7420745	0.609900318	0	8	8	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	13	2196	2.839555127	992	0.222672404	1014.294872	264.1040058	0.26038188	1	8	4	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	14	2384	2.666223527	1008	0.30055679	996.0227273	210.9807713	0.21182325	1	7	4	MSM	Human
Human	A3BU6QQUL1R5OT	medium	slow	15	2584	2.495045977	1008	0.363235695	1019.221154	266.3213775	0.261298911	0	4	4	MSM	Human
Human	A3FKDL7CAES4LP	slow	slow	1	0	4.754887502	0	0	0	0	0	100	3	98	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	2	498	3.562827899	1152	0.065209785	1517.882353	666.675345	0.439214109	6	14	21	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	3	246	3.535431955	1104	0.021285353	1511.114943	700.9110069	0.46383699	7	13	26	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	4	552	3.614763073	1152	0.154539758	1426.333333	999.5346695	0.700772145	8	12	17	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	5	192	4.233352701	1232	0.217171595	1616.655172	1129.413161	0.698611046	5	18	26	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	6	540	3.845101551	1152	0.171307307	1388.276596	389.4693445	0.280541605	3	13	17	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	7	210	3.717451615	1472	0.185731433	565.0480769	9835.190392	17.40593552	2	25	39	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	8	1080	3.913251078	1168	0.095204377	1332.604396	419.2472291	0.314607419	8	21	38	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	9	1038	3.665596143	1184	0.114971736	1288.552239	459.1264998	0.356311903	7	13	31	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	10	1326	3.409198986	1168	0.22874321	1144.309524	468.1714763	0.409130106	7	10	35	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	11	1350	3.877689751	1232	0.249030838	1301.571429	516.131865	0.396545171	5	9	27	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	12	1386	3.76247325	1184	0.213923574	1299.666667	324.5801914	0.249741106	6	7	24	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	13	1062	4.374079416	1248	0.411808852	1312.5	472.5804164	0.36006127	5	14	26	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	14	750	3.652130098	1152	0.131042624	1206.818182	485.0514471	0.40192587	11	13	25	SSS	Human
Human	A3FKDL7CAES4LP	slow	slow	15	1098	3.6524015	1264	0.188482345	1341.919355	513.6424732	0.38276702	6	10	18	SSS	Human
Human	A3UX3RPWUKNVX	medium	slow	1	1596	3.499596261	1040	0.275201699	1378	1369.106231	0.993545886	1	13	2	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	2	1996	2.841653832	1008	0.365736014	1347.178218	1224.169918	0.908691888	0	10	1	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	3	1796	3.000016735	960	0.328890418	1261.754902	1147.519759	0.909463286	1	12	1	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	4	1596	3.228306341	960	0.342065568	1277.426471	1134.978081	0.888487993	3	9	2	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	5	1380	3.206129284	1088	0.323283791	1380.104478	1266.547583	0.917718625	2	12	5	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	6	1470	3.494443489	1264	0.058088032	1928.825397	1221.534769	0.633305001	1	8	7	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	7	1794	3.443493603	1456	0.145722079	1911.090909	944.8333143	0.494394751	2	2	1	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	8	1800	3.403936262	1504	0.064884094	2058.473684	780.8119729	0.379315985	0	5	0	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	9	1194	3.246204603	1632	0.112659744	1939.818182	680.2881881	0.350696882	4	6	2	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	10	1788	3.49924045	1568	0.158733366	1947.755556	608.5770345	0.312450416	0	7	3	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	11	1588	3.206193118	1056	0.210908395	1244.652174	1050.956512	0.844377677	1	15	3	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	12	1796	3.142710277	896	0.293552833	1275.242424	1063.177314	0.833706042	0	14	1	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	13	1800	3.246281038	992	0.324170612	1612.54386	2009.437698	1.246129019	0	11	0	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	14	1800	3.139457504	1008	0.283371165	1476.515152	1499.794584	1.015766471	0	13	0	MSM	Human
Human	A3UX3RPWUKNVX	medium	slow	15	1996	2.882309014	1008	0.312067073	1254.977778	965.6672187	0.769469576	0	5	1	MSM	Human
Human	A3VMPVPOWNWUZC	slow	slow	1	0	4.754887502	0	0	0	0	0	22	6	10	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	2	1200	3.548987419	1312	0.144198608	1435.193878	597.4248934	0.416267727	8	6	7	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	3	1470	3.315923486	1056	0.048902283	1250.211765	376.9020186	0.301470542	10	4	7	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	4	1776	3.158213723	1264	0.168181667	1369.540816	370.977643	0.270877391	6	4	5	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	5	2376	3.812898415	1328	0.167123321	1394.444444	520.3440125	0.373155069	1	0	5	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	6	2076	3.225074083	1296	0.297645716	1260.05814	336.5910967	0.267123465	4	2	6	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	7	2376	3.691155366	1344	0.298013758	1388.895833	296.1821117	0.213250054	0	5	6	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	8	2388	3.026454111	1312	0.313740113	1224.051282	304.0003049	0.248355857	5	1	2	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	9	2052	4.010301041	1296	0.542544991	1280.434783	322.5494672	0.251906205	2	4	8	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	10	2076	3.580825157	1328	0.318314296	1308.049383	311.2385017	0.237940942	3	1	5	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	11	2358	3.280261687	1376	0.325849326	1339.08642	242.9098394	0.181399674	0	2	7	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	12	2688	3.22903874	1328	0.330621982	1326.717949	191.6143896	0.144427374	0	0	2	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	13	2364	3.556786385	1376	0.355422354	1373.122449	341.4006344	0.248630874	1	2	6	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	14	2388	3.362659606	1344	0.377144884	1320.935897	299.0172081	0.22636769	2	1	3	SSS	Human
Human	A3VMPVPOWNWUZC	slow	slow	15	2382	3.272782313	1328	0.419340377	1290.938272	274.6733794	0.212770343	0	2	4	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	1	2046	3.349248516	1184	0.150377745	1376.858824	800.1889799	0.581169955	3	2	9	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	2	1794	3.399911235	1088	0.08896927	1725.392857	2021.420234	1.171570999	4	2	2	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	3	2388	3.615987184	1152	0.136551451	1213.021739	264.7200728	0.218231928	3	3	2	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	4	2688	3.089992902	1248	0.280870024	1218.731959	188.215577	0.15443558	2	1	5	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	5	2688	3.32428903	1184	0.10081445	1234.109375	263.1867871	0.213260504	1	0	2	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	6	2682	3.611778062	1056	0.029428644	1235.690476	201.2852144	0.162892907	0	1	3	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	7	2682	3.439381542	1296	0.254265068	1272.763158	194.4961688	0.15281411	3	2	4	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	8	2688	3.190029229	1216	0.336664518	1196.088889	194.993028	0.163025533	0	0	4	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	9	2676	3.296137708	1248	0.290718403	1170.945946	226.1623963	0.193145036	1	2	6	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	10	2976	3.243253736	1232	0.252973882	1184.631579	231.0931028	0.195075926	1	0	4	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	11	2676	3.293994832	1184	0.400630493	1185.621212	479.5094326	0.404437292	3	2	4	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	12	2688	3.023246333	1232	0.378782744	1173.721154	274.4646347	0.233841431	3	1	2	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	13	2988	3.120863352	1216	0.322035587	1217.109091	394.9314635	0.324483209	2	0	2	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	14	2982	3.292405883	1248	0.345264939	1235.351351	171.8225383	0.139087992	0	0	3	SSS	Human
Human	AFIK3VBMMX6G6	slow	slow	15	2994	3.400668589	1280	0.354942051	1244.354839	187.1527836	0.150401459	0	0	1	SSS	Human
Human	ALT6TQMZJKSFQ	slow	medium	1	1182	3.504012651	1184	0.079038706	1314.179104	400.9000294	0.305057376	15	1	3	SMS	Human
Human	ALT6TQMZJKSFQ	slow	medium	2	1788	3.837755511	1296	0.157642686	1347.375	270.5573819	0.200803326	9	2	3	SMS	Human
Human	ALT6TQMZJKSFQ	slow	medium	3	2694	3.255958237	1296	0.219173945	1281.552632	245.0490496	0.19121263	2	0	2	SMS	Human
Human	ALT6TQMZJKSFQ	slow	medium	4	2376	3.335649998	1312	0.261528735	1296.133333	240.9049236	0.185864307	2	3	6	SMS	Human
Human	ALT6TQMZJKSFQ	slow	medium	5	2688	3.230243369	1328	0.253466806	1318.027397	294.9537216	0.223784211	0	0	3	SMS	Human
Human	ALT6TQMZJKSFQ	slow	medium	6	2388	3.142323835	752	0.113623482	898.4772727	233.1194084	0.259460551	2	6	4	SMS	Human
